name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,2479,5200239385,,-111.9199029,33.3730761,0,tertiary,,,
,2480,5078563616,,-111.9199038,33.3722978,0,tertiary,,,
,2481,5200239387,,-111.9199058,33.3720067,0,tertiary,,,
,2482,5200239389,,-111.9199231,33.3641954,0,tertiary,,,
,2483,41655979,,-111.9199290,33.3653813,0,tertiary,,,
,2484,5200239390,,-111.9199306,33.3656268,0,tertiary,,,
,2485,5200239391,,-111.9199531,33.3689198,0,tertiary,,,
,2486,5032041201,,-111.9199380,33.3667129,0,tertiary,,,
,2487,41553438,,-111.9199627,33.3706419,0,tertiary,,,
,2488,5200239392,,-111.9199534,33.3708702,0,tertiary,,,
,2489,3844386343,,-111.9199537,33.3710446,0,tertiary,,,
,2490,5200239395,,-111.9194252,33.3740892,0,tertiary,,,
,2491,41941394,,-111.9191780,33.3746317,0,tertiary,,,
,2492,5200239396,,-111.9191647,33.3748556,0,tertiary,,,
,2493,41564200,,-111.9191753,33.3753118,0,tertiary,,,
,2494,5200239397,,-111.9191807,33.3756598,0,tertiary,,,
,2495,5200239398,,-111.9204883,33.3777836,0,tertiary,,,
,2496,41679954,,-111.9204264,33.3776125,0,tertiary,,,
,2497,9823385014,,-111.9205171,33.3779359,0,tertiary,,,
,2498,5200239399,,-111.9205407,33.3787720,0,tertiary,,,
,2499,5200239400,,-111.9205418,33.3788759,0,tertiary,,,
,2500,5200239402,,-111.9207801,33.3796655,0,tertiary,,,
,2501,5200239403,,-111.9209279,33.3798907,0,tertiary,,,
,2502,41819103,,-111.9216074,33.3804540,0,tertiary,,,
,2503,5200239404,,-111.9221396,33.3806658,0,tertiary,,,
,2504,41941361,,-111.9234551,33.3811002,0,tertiary,,,
,2505,5200239405,,-111.9238652,33.3812391,0,tertiary,,,
,2506,2698387791,,-111.9247466,33.3815366,0,tertiary,,,
,2507,41594753,,-111.9251530,33.3816790,0,tertiary,,,
,2508,5200239408,,-111.9177035,33.4216544,0,tertiary,,,
,2509,5200239409,,-111.9176821,33.4222296,0,tertiary,,,
,2510,3367301498,,-111.9176682,33.4237215,2,tertiary,,2510,
,2511,5200239412,,-111.9176951,33.4080030,0,tertiary,,,
,2512,4155852651,,-111.9156016,33.4016785,0,tertiary,,,
,2513,339011472,,-111.9155465,33.4015820,0,tertiary,,,
,2514,4155852657,,-111.9157371,33.4018683,0,tertiary,,,
,2515,339011439,,-111.9156646,33.4017762,0,tertiary,,,
,2516,339035317,,-111.9157875,33.4019279,0,tertiary,,,
,2517,4155852622,,-111.9154152,33.4012128,0,tertiary,,,
,2518,339011440,,-111.9154281,33.4012736,0,tertiary,,,
,2519,4155852641,,-111.9155051,33.4014991,0,tertiary,,,
,2520,4155852627,,-111.9154678,33.4014009,0,tertiary,,,
,2521,4155852624,,-111.9154464,33.4013376,0,tertiary,,,
,2522,5200239416,,-111.9353977,33.4001471,0,tertiary,,,
,2523,5200239417,,-111.9392742,33.4001194,0,tertiary,,,
,2524,5200239621,,-111.9349089,33.4079907,0,tertiary,,,
,2525,320053583,,-111.9631629,33.3583644,0,tertiary,,,
Tempe Arizona,2526,8947453049,,-111.9631614,33.3593235,0,tertiary,,,
,2527,5201685433,,-111.9631808,33.3767763,0,tertiary,,,
,2528,41884122,,-111.9631805,33.3754835,2,tertiary,,2528,
,2529,5201685434,,-111.9631871,33.3771829,0,tertiary,,,
,2530,5201685436,,-111.9631923,33.3775037,0,tertiary,,,
,2531,5201685435,,-111.9631908,33.3779018,0,tertiary,,,
,2532,5201685438,,-111.9367200,33.3722010,0,tertiary,,,
,2533,41662653,,-111.9365597,33.3723463,0,tertiary,,,
,2534,5201685441,,-111.9374770,33.3714842,0,tertiary,,,
,2535,5201685442,,-111.9372694,33.3717656,0,tertiary,,,
,2536,5201685446,,-111.9362617,33.3661983,0,tertiary,,,
,2537,5201685445,,-111.9368473,33.3671558,0,tertiary,,,
,2538,5201685447,,-111.9366980,33.3644126,0,tertiary,,,
,2539,5201685448,,-111.9006286,33.3787922,0,tertiary,,,
,2540,41594792,,-111.9005981,33.3840541,2,tertiary,,2540,
